,Unnamed: 0,polarity,user,text
14167,804166,1,throwboy,@lrv94 It looks really really great!  I love it   I blogged it on the Throwboy blog!
14168,804167,1,itiki,@xrichard Happy birthday brorsan!! 
14169,804168,1,Scyranth,@SexySubKaylee Oh! I'm stellar 2nite gurl! I'm havin an amazing shift gurl! and btw ur welcome! 
14170,804169,0,saamanthajaane,FUNNIfunniest thing ever? the average content in a shoe box is two. i know right? creepy  hair cut tomorrowwwwwww 
14171,804170,1,bread_abd,good morning to @lemonknickers 锟絟aiyaa! so late wake up?  ...i want to go home now
14172,804171,0,jaronmc,"@justads Listening to it now, it's all coming back... I know all these songs, just not by name "
14173,804172,0,swah,&quot;It's a big ass table. Take that Apple&quot; http://jdem.cz/a9367 
14174,804173,0,jennybee,@ingridk me too-with Neighbours and Home&amp;Away.. but always thought it a bit odd 
14175,804174,0,Boddingtons,@tsarnick someone took off MSN on this computer GRRRRRRR I am going to kill!   Hey dad!  luv you
14176,804175,0,Jennystr,@film24 as long as it's not hot dogs... 
14177,804176,1,chantelleaustin,@heidiheartshugs a means to an end? What do you want to do? 
14178,804177,1,JimmyLang,"excited for new ep. of CO-OP, cuz it's all on indie games  can't wait to see Unfinished Swan. @tsunamiskweek it's kinderporno in dutch lol"
14179,804178,1,Sheffman2,"Morning everyone, or afternoon or good evening, thats the beauty of twitter, it's world wide "
14180,804179,1,TuomoTapio,"@pdbregman  spot on, what does our limited thoughts allow us to remember from the truth, it's the gift for not understanding too early"
14181,804180,0,koukopoulos,"@iphigenie up up and away!  btw i'm currently using the opera 10 alpha and, apart from 1-2 annoying bugs, it rocks."
14182,804181,1,MissWyn,I'm enjoying this...who else is enjoying this I wonder???  Just what I need whilst I eat my apple pie 
14183,804182,1,la_oof,"@AngelaWB oh yes, and splash page is an entry page that you click to enter the rest of the site. "
14184,804183,0,retorta,@sylver 
14185,804184,0,MissxMarisa,"the bass, the rock, the mic, the treble "
14186,804185,1,Muthukumaran,@acc_shan  ha ha..i think the annoying customers are worser than mosquitos  I prefer the later.
14187,804186,1,Shulalaba,"@sipdrink  nice new calvins in a rainbow of colours to make the most of his tan, I love them, obv!"
14188,804187,0,scienide77,Almost 11 ... I wonder what frank has as a suprise for us 
14189,804188,1,the8333696,"Please please please friends of Govanhill Baths, let me in to your empty swimming pool to take photos "
14190,804189,0,Hollyrae83,is starting her day of laundry and cleaning.. leaving for Bath in T-20 hours  alot to do! ok. Coloreds &amp; jeans first.. anyone got any?
14191,804190,1,srinitata,someone turn on the shower please!! 
14192,804191,0,lissie45,@nomadicmatt and if you could sell that much advertising you wouldn't need the coaching would you 
14193,804192,1,gaveen,They're taking the hobbits to Isengard http://is.gd/6YA8 and Why is the Rum gone? http://is.gd/rabq Funny music remixes. 
14194,804193,1,DujourMag,"Nylon..please don't go. We need INDIE mag neighbors! And opening a record label..hmm, guess that's cool. Love my dresses though "
14195,804194,1,RachelHarder,Korea here we come.....we are all very excited 
14196,804195,0,iamkhayyam,"@db I barely recognized you all slicked up there Rick  Just wait an hour, they'll be different  How the hell are you? Been a minute."
14197,804196,1,JennaMadison,@michaelgrainger Thank you thank you 
14198,804197,1,DeaElmi,"@Anraiki took a quick look but wanna take some time, will do so this w/end ...thank you 4 sharing yr work  xo Dea"
14199,804198,1,jackspencer,@pianoboex Good for you 
14200,804199,1,JenniferVazquez,"@wbaustin  I would love for you to download my cd, &quot;bend&quot;, for $4 @ http://www.jennifervazquez.com/products.htm  Promise you'll luv it! "
14201,804200,1,hillkirk,Tue ? it must be time for heavy gym session followed by a few martini's tonite at Egerton House Hotel   ahh I love tuesday's
14202,804201,0,mdbraber,"I'm now officially part of @ouroffice (or put otherwise, I've enabled nmbd-lookup queries "
14203,804202,1,Scyranth,@SexySubKaylee heh heh  its just been a good nite and my day yesterday rocked too! spent all day with the Mrs! yay! 
14204,804203,0,Katiee_Ho,Feels like shit. Simple as. Back to sleep  x
14205,804204,1,meirafuruki,@chrisnick YES! carpooling everday! 
14206,804205,0,DawncWalton,right next coffee. Over 500 tweets now btw 
14207,804206,0,debbieseraphina,Created an online order form for Miss Carnival  http://tinyurl.com/cnra4t
14208,804207,1,teezyt1,"@RussCargill www.youtube.com/Titomi15..WATCH THE VIDEOS,COMMENT&amp;SUSCRIBE!!  &amp; FOLLOW me , Cheers x"
14209,804208,1,goffik,"Anyone remember Vic and Bob's excellent &quot;Catterick&quot;? Well, lookee here! http://bit.ly/rVDwJ Come on, Beeb!  Repeat it! "
14210,804209,0,STSabreStacy,Just up checking on the servers getting breakfast ready for Kevin 
14211,804210,0,floeysler,@lorddeacon just need to work faster 
14212,804211,0,guardian_renata,@Celticgirl1913 and you have to fail an ethics test before they'll hire you. 
14213,804212,0,LoreleiSpencer,@solkana I have a dumb phone. Will have to make do 
14214,804213,0,davidyell,"@Destrin, Yep. Need to brush up on my formal normalisation theory for this interview "
14215,804214,0,bruno_tavares,Ups today plays ManUnitedvsS FCP and I'll go play football... hummm I'll play with my radio phones on 
14216,804215,1,hairpins,"@effyobie yeah THANKS  but seriously, it's not sadistic to want to see him squirm when i push his jaw together, is it?"
14217,804216,0,meeble,"i just accidentally deleted a direct message from someone asking me about being a DJ.  if you read this, please resend.  "
14218,804217,1,petriux,People say THAT: Bisexuality immediately doubles your chances for a date on Saturday night. 
14219,804218,0,recklessrik,@pokomon heh - I read it online somewhere previously - haven`t listened to &quot;Satch&quot; in a very long time.. cock rock   but he`s still good
14220,804219,1,suitelifeofkell,"@chrisviamusic Chris Via, you are my whole world. Please reply back? I L Y with the O U "
14221,804220,0,chummy828,@ettelinah@markdan_03 tra let's 'conceptualize' again 
14222,804221,1,mel95,Yes get to hang out with Amy tomorrow 
14223,804222,0,yougotjacked,"cloudy inside, sunny outside. get the fuck out jix!!1 "
14224,804223,1,richiesguitar,another day another million books to process....ah the good life 
14225,804224,1,Moomoostinia,"its 2am, and im still not sleepy... Feeel like "
14226,804225,0,Lourini,"Fixed our levels  Frank used a different tileset, so everything was a big chaos !"
14227,804226,1,xplosion29th,is planning a routine for Fame Auditions 
14228,804227,0,Narelle_NZ,@doublesided I think @gnat is doing a census 
14229,804228,1,teezyt1,"@TierraBarber www.youtube.com/Titomi15..WATCH THE VIDEOS,COMMENT&amp;SUSCRIBE!!  &amp; FOLLOW me , Cheers x"
14230,804229,0,ickle_mo,i'm skiving in work!  totally cant be bovvered today 
14231,804230,1,chantelleaustin,"@TheExtravagate I know some entertaining accountants - if you're passionate about it, that's all that matters "
14232,804231,1,Scyranth,My Trishy baby...love my Trishy baby! 
14233,804232,1,olympiahoops,"@MKRob I'm good, celebrating Bre's 10th birthday, my how time fies "
14234,804233,0,faceman101,@stevetpower *face/palm* you that far detatched from Ireland that you forgotten how bad traffic updates are? 
14235,804234,1,tombot18,"@Keris Rubbish - sorry, let me know if I can lend my computer expertise, i'd be happy to help "
14236,804235,0,natashajoanna,@RobPattinson_ follow me  ?
14237,804236,1,tina_angel,Trying to get over my cold &amp; have fun playing The Sims 2 
14238,804237,1,la_oof,"@AngelaWB i'm glad your day went better, and i hope today is fantastic.   xo"
14239,804238,0,lcaller,@syhinfo what London trip ? i live here 
14240,804239,1,escribitionist,@ShoZu thanks  i'm trying now..
14241,804240,1,djodcouk,@plannersusanna Thanks for the welcome~ Look forward to hearing your updates 
14242,804241,1,denisepolice,I love watching lost  such a good show
14243,804242,1,teezyt1,"@SONGSBYTHEDOT www.youtube.com/Titomi15..WATCH THE VIDEOS,COMMENT&amp;SUSCRIBE!!  &amp; FOLLOW me , Cheers x"
14244,804243,1,lightening,@Ian__P  Thank you. 
14245,804244,1,robhayward,"@jimpeel Yea very good point, textmate rocks! "
14246,804245,1,ClaudiaCaponi,@ChericeJenelle lol....I'm getting u a journal for ur bday 
14247,804246,1,castletonASHLEY,kiraa&amp;i gunna go see BTB  @davetran you should uhh like follow me 
14248,804247,1,fox2mike,"@sakiemiri Yup, DT(w) for short  Thanks to @steevdave for letting me know it exists heh"
14249,804248,0,Zaghini,can't wait for her cash. come on KRudd 
14250,804249,1,AngelaWB,"@la_oof  Thanks  Job not until Jan, so plenty of time to practice   Thanks for info re; splash page  xx"
14251,804250,1,jonpinney,@HO_viatt twitter wouldn't be whole without your inappropriate self (although it might be a lot cleaner 
14252,804251,0,video_villain,screen printing today...bring on the back ache and sore hands...I'm sure we make it harder than it needs to be 
14253,804252,0,MakeupTalk,@YouScentMe yea I just kinda made this new blog so follow me back 
14254,804253,1,slinqui,@aLmahh hahaha yeah! That's what ozzy said 
14255,804254,1,brob108,"@markmcnulty haha, nice!  One for the mantlepiece? "
14256,804255,1,calamur,@mahafreed with big picture comes big target for people to throw big things at. develop a thick skin  seriously !!
14257,804256,0,nereidmeriel,#dogtraders Hooray I checked toothpaste for dinner for the first time in forever 
14258,804257,1,BlokesLib,@HotWet LOL This is one thing that batting those sultry brown eyes is not going to get out of me  LOL
14259,804258,0,LadyErlynne,"@vindiekins  I can feel Tanya's hatred, but it's impotent as I don't know what will wound Linus. What's he most insecure about?"
14260,804259,1,UmairJaved,iHadith http://itunes.apple.com/WebObjects/MZStore.woa/wa/viewSoftware?id=310518230&amp;mt=8 broke into top 100 reference apps as well 
14261,804260,0,justcrazyface,"watching at e! , sunset tan "
14262,804261,1,clearvisionptv,Thanks to everyone who voted for our owner Joey to victory in the MC election! 
14263,804262,1,aryanmaine,"@MrRobbyM LMFAO I DO  Ah, lastnight was epic &lt;3 "
14264,804263,0,julie911,Watching last night's House while getting ready for work. 
14265,804264,1,hemrajsingh,"@qullie That's a good idea, Qullie "
14266,804265,1,rgoodchild,@AdHocHazel I was quasi vegan (except for the odd tin of tuna) for a few months this year and loved it. then I suddenly desired steak 
14267,804266,0,Adrian_Lauerer,@Sum41Official finally you guys are here! Can't wait for the new album! 
14268,804267,1,eliazarputera,@GODS_Favorite_B love your background! 
14269,804268,1,willfindherway,"There are a lot of new ideas I want to write down, now.  *excited."
14270,804269,0,tine,leaving amsterdam for venice (after madrid and barcelona) ... can't believe it's only been a week.. 2.5 wks to go 
14271,804270,1,ruzette,@LaTtEX Not mine. A Philo major wrote a paper on Plurk - Motivation of Plurk Users and the role of Karma in Plurk. 
14272,804271,0,mahafreed,@calamur Aight. Wearing my thick skin. 
14273,804272,1,John_Gray,"@jeffgillis sounds a great trip, surfing to be had off Skye, though I suspect it might not be as warm as California  http://is.gd/rabU"
14274,804273,0,mazzyg,today one of my students said my class is the &quot;funnest tutorial&quot; she has at uni 
14275,804274,1,JayFjf,Good mornin' people (for the brits at least) 
14276,804275,0,LEONORAxo,with lora &lt;33 you cuzzzz. about to GOSSIPgirl it uppp. YAYERRRRZZZZZ. 
14277,804276,0,stepherneee,i ? #claritylive http://awe.sm/3E9 'mazing!  I was there! ahhhh!
14278,804277,1,teezyt1,"@DjPrettyBoyTank www.youtube.com/Titomi15..WATCH THE VIDEOS,COMMENT&amp;SUSCRIBE!!  &amp; FOLLOW me , Cheers x"
14279,804278,0,shannanstedman,@katexuereb nah its cool. we'll have spring rolls as a late lunch   ughh i hate this stupid english thing.
14280,804279,1,stevetpower,@faceman101 *face/palm* Is that the name of the sequel to face/off? Sounds interesting! 
14281,804280,1,fish_cam,@TheModernReef you might like this tank setup  http://is.gd/rae9
14282,804281,1,kingfamily,Good morning tweeters  did an hour in the gym yesterday can't cough or blow my nose today - its gr8 to be fit lol x off  2 treadmill now x
14283,804282,1,chrismbr,@thisboyelroy And extra exciting because the creators are friends! 
14284,804283,0,alancfrancis,@neilinglis see you there 
14285,804284,0,amyknapp,"@willadam *he he* You know I didn't mean that, it's such a random time in business, but your kids are holding it together well "
14286,804285,1,DaisyHarrisx,"@TomFelton i agree. i do love prodigy though  - HELP PLEASE -out of thorpe park, disney .. etc-what do you think is best for a 17th bday x"
14287,804286,0,lemoncloud,Facebooking  add me!
14288,804287,0,axelrafn,"awake, gotten the kids to kindergarten and starting to program, yet again "
14289,804288,0,aaronface,Editing more shots from the paul brown shoot!  myspace.com/evilcreations
14290,804289,1,satanpolaroid67,Decisions - do I go see a psychobilly band or be good and see R? Probably good and R 
14291,804290,0,papajohn,"@canalmercer It's not been that long. A week or so. Mostly because my company is in Hong Kong and I'm not, and I have to prove it's real "
14292,804291,1,tracyjr,"Praying to the gods of well behaved kids for a peaceful afternoon working from home.Meanwhile, It's nice to catch up with @jaynetunstall "
14293,804292,1,markhawker,"@goldenskye I know, that's what I looked for too  there are some great ones in there. Titanic for example!"
14294,804293,1,jenbishopsydney,@witmol That is one amusing place name! We got your postcard today. Thanks! 2 sleeps until I fly 
14295,804294,0,pinkstuf,@nesarajah thankyou. That dig house made a few tweets ago makes sense now 
14296,804295,0,CathoNZ,@DHughesy wellywood (represent) 
14297,804296,0,Meggieeeee,having a party ?? 
14298,804297,0,manuscrypts,The Contrarian view on strategy  http://adcontrarian.blogspot.com/2009/04/im-tired-of-strategists.html
14299,804298,1,tina_m,Good start to the day. Booked courier for collection of Hebden Bridge show; sent enquiry to book van to move studio next wk. 
14300,804299,1,jowaddell,"Deer down by the river last night at sunset, egrets &amp; ducks this morning.....I really do love where I live "
14301,804300,1,teezyt1,"@iGerren www.youtube.com/Titomi15..WATCH THE VIDEOS,COMMENT&amp;SUSCRIBE!!  &amp; FOLLOW me , Cheers x"
14302,804301,1,SkydivingFerret,I am in a GOOD MOOOOO-OOOOD! 
14303,804302,0,sunshi_fairy,watching david cook and david archuleta on may 16! can't wait! 
14304,804303,0,TomIsGeek,Up and eating toast 
14305,804304,1,simonhowes,@CrisBrown Cheers matey.  
14306,804305,1,Synoiz,"@anguaji So good you had to tweet it twice?  I know you ANGWAAGEE, you're a sucker for gradients ;)"
14307,804306,0,atulrana,At the Malaysian embassy in London applying for a tourist visa. What pointless red tape. At least it get's me out and about in London 
14308,804307,1,lixximajig,I really like the Special K Cereal Bar. YUM!  (And only 90 cals)
14309,804308,1,rejectreality,@adm1nspotter 'tis the nature of the job - I'm not a fan of 4am outages either. Hope it went well 
14310,804309,1,SadieStar1,@jademus unlaws??haha. How do u update via your phone. I've added the device but dunno what to do next 
14311,804310,1,L4Z1K,@190east ... hey... the weather is so good ... we have 20 degress and no clouds at the skys!!! 
14312,804311,0,xerinfnstein,JUST SAW THE WOLVERINE TRAILER ! fucking a !!!! 
14313,804312,0,lighttripper,@snigdha: I read that 
14314,804313,0,MCR_FTW,@mikeyway http://twitpic.com/2xznf - Niiice! 
14315,804314,0,darrenlee,confirmed 2 new staffs today... one coming tomorrow and another in 2 weeks! 
14316,804315,1,McFLYBelgium,"@dougiemcfly @tommcfly good morning guys, how are you all? You know, it's frustrating, I never get a reply  "
14317,804316,0,iamjchristine,ashton kutcher is going to be on my tv tonight 
14318,804317,0,onlylies,Mad Money! I love this movie 
14319,804318,1,andreaj_murray,I LOVE having the freedom to share the Gospel with my 5th and 6th graders in school!  Not to mention getting to pray with them everyday. 
14320,804319,0,technology__new,hello everyone.. i m new on twitter.... posting my first post here.. 
14321,804320,1,napstheproducer,@laxbellaxsim it was funny though I was laughen 
14322,804321,0,lp_badcrumble,Going to get rid of my Kirstie Alley hair later 
14323,804322,0,far1983,"@fartingpen ohh sarri... use sam, sax, sermone, shafi, shery "
14324,804323,1,davongthasene,Can't fall asleep.. maybe I'll tweet... exciting for morning run tmr. 
14325,804324,1,laura_eyedea,good morning! buenos dias! - other busy morning on the office 
14326,804325,1,AnnaLambert,@LucasCruikshank heyyyyy its fred  i love ur fred videos &amp; i keep thinking all your tweets are in th fred voice and i crack up lol ily
14327,804326,1,queo,"@brettjohn Haha, really? Maybe I should go down there and give Mr Rudd a nice massage and he'll speed things up "
14328,804327,0,weissie20,@ed_dale did you have something to do with this?  http://twitpic.com/2y7cv
14329,804328,1,AtlantisPrince,@NeraFarfalla I'm so glad to hear that. 
14330,804329,1,avengemyghosts,@ceeecil Haha my brain hurts from having to do all the work. 
14331,804330,1,SexySubKaylee,@Scyranth How sweet! Congrats to both of you 
14332,804331,0,SaffronSugarr,i have no idea what this is 
14333,804332,1,thalovebug,@emadz89 I think i'm falling in love with you!!  xxx #iloveyou
14334,804333,1,ceibner,Am locked out of my bedroom! wtf! Lucky housewifey @maduck is home to save the day! 
14335,804334,1,notytony,@rashmibansal Thank you  you can check out a few more of my similar ones here http://tony.nitw.googlepages.com/thewit-a-mintablet
14336,804335,0,jessindia,"Also, that was 250 posts "
14337,804336,0,louizah,@JustDes Aaaawww....Hey babes!  May your tuesday NOT suck 
14338,804337,1,lorissaprid,"collages are fun  but i freaking miss 'free' art supplies from art class. actually, i miss art class in general."
14339,804338,0,zachprather,"@BreakingNewsOff Boy,I`m hungrey now  but not ungover....ok this weekend I try it "
14340,804339,0,Hanster7705,"@saamanthajaane believe me, it's the only way to get it finnished "
14341,804340,0,mahafreed,@calamur Aight. Wearing my thick skin. 
14342,804341,0,rachelsuzannee,@isacullen definately I think she'd rather have him as a son too. On the +side BGT eee 
14343,804342,0,yes612,paint shopping 
14344,804343,1,xbloodyerinx,@EltonJohn4 who are you?? i saw you follow me  nice to know you anyway x
14345,804344,0,CeeGeeJewellery,@marjamma You obviously have a more trusting naturing than us! 
14346,804345,0,paula_abdul_fan,goin 2 have mor chese its but i wnt pizza but if i cook pizza ill burn it n set da alarm off again so ill stick 2 hot cheese its yummy 
14347,804346,1,fraggierocks,"@allsorts29 hiya, hope you and the family are well. Im due in less than three weeks eek "
14348,804347,0,ScottHorvath,@adrielhampton How about &quot;Be my friend?&quot; 
14349,804348,1,tinknevertalks,"@redtoffee Strawberry is the absolute best Angel Delight EVA!  I had chocolate once, but it was too sweet. "
14350,804349,1,pclvbaby,@jsiegand ou are on a role hahaha i attacked joey 
14351,804350,1,ilmv,@N3W_Media That's not the kind of car you want to be involved in an accident with... the evidence would be indisputable 
14352,804351,1,paperbelt,Just uploaded a new video. I am proud of it. 
14353,804352,1,yellowpark,@charmermark that's the photo when you parked in the parent and child bah. hahaha 
14354,804353,1,LisaKeddie,can't wait until September! Going to Strathclyde Uni to do teaching and I'm soooo excited! 
14355,804354,0,Scyranth,@SexySubKaylee ty very much! 
14356,804355,1,MaelleMiley,@mandyyjirouxx http://twitpic.com/2jhtt - Aww cuute Mandy !  I like the belt =] Xx Love you so mucch ?
14357,804356,0,relsqui,New button set is up. It's gorgeous.  http://pinpoet.com/planets
14358,804357,1,Danitytv,@enchris thanks for following 
14359,804358,1,VeraL,good morning 
14360,804359,1,annerogers,"@boffbowsh alrighty then ;) thanks. Now get back to work, I expect a flawless network and equally flawless servers you know ! "
14361,804360,0,sushantchandak,Post by Rashmi Bansal. http://tinyurl.com/d935ud   WTF is wrong with the Gandhis ?
14362,804361,0,adexcel,"having some problems using Twitter... trying to do some testing for our new platform.... yes, it's Twitter related  "
14363,804362,1,SOPHWINTER,is so happy the UK is actually sunny - miracles do happen!! 
14364,804363,0,shinseidesigns,"@cathybaron - you still having exporting issues?  I can look for the link that walked me through the process, lmk. "
14365,804364,0,antireal,wants it all! 
14366,804365,1,KirstyBurgoine,"@paulewatts She is very happy with the pc thanks, she can now watch time team online if she misses it! "
14367,804366,1,soleaddict1,"@louizah i think his stories have always been predictable, dont u? I still love watchin em though. "
14368,804367,0,ChelseeyBum,Working Out How To Use This 
14369,804368,1,joie_ann,after work happy hour 
14370,804369,0,jowie,@sbprkr how come all my friends' MOTs seem to be at the same time? Mines been dropped off today  *fingers crossed*
14371,804370,1,sazmatazz,"@lauracutajar I just love the fact he is so damn intelligent, he is chivalrous and that is VERY attractive "
14372,804371,1,teezyt1,"@DaTruTopShotta www.youtube.com/Titomi15..WATCH THE VIDEOS,COMMENT&amp;SUSCRIBE!!  &amp; FOLLOW me , Cheers x  God Bless"
14373,804372,0,beksa,@socialrobot Thanks for saving my shoe! He's made a full recovery and the mud trauma is minimal 
14374,804373,1,turnitgrey,Lol@ Shimmy being on H&amp;A again oh hai @meaghanellen 
14375,804374,0,KateEdwards,@milzy_gurl I'll bring them there next week! I'm staying at @cjmules house for a bit 
14376,804375,0,georgiibeatle,"@brettgrace I will loom into it  Ive never been to NZ, I want to go though. My friend lives there. What city did you go to?"
14377,804376,1,ClareBears,@lazygiraffe It's pretty basic and it's not my thing but then bears are somewhat medium core when it comes to sewing machine tasks 
14378,804377,0,makeupper,@MakeupTalk Yay! Following you too. Looking forward to your blog updates 
14379,804378,0,danielhilton,There's a fucking wood pecker or something outside and its driving me mad. I wish I was pecking some wood right now though 
14380,804379,1,jeanchia,"@Mariuca Happy Tuesday, lovely! "
14381,804380,0,netean,"I think it's my male PMT week, feeling very knocky, tired and emotional. But it will pass "
14382,804381,1,ferretprincess,"@Aaronfilmmaker Thank you! No, I don't really see myself directing. Writing &amp; producing make me happy "
14383,804382,1,i_dem,@bobek_taken i love how sometimes you forget hungarian isn't my mother tongue  but my personality also changes in hungarian.
14384,804383,1,minxlj,"Ooh, need a TV! @twitchhiker is on This Morning at 11ish. Big stuff! Hope all goes well "
14385,804384,1,WGoedvriend,@aahoogendoorn Interesting. I am looking forward to your new insights... 
14386,804385,0,ICANGeneration,@apple I can see the sun set! : @apple I can see the sun set!  http://tinyurl.com/d7h9xr
14387,804386,0,Kelliferrr,http://twitpic.com/2y7fz - Me and Toma's arms in Maths 
14388,804387,0,tmsato,@Jontos it's baseball time! 
14389,804388,0,robcthegeek,"@kieronlanning when it rains, it pours MILK ALL OVER YOUR KEYBOARD! "
14390,804389,0,measured,"Right, series of chores to be embarked upon. Let's go! "
14391,804390,0,kevindixie,"@wearebutlins it takes time to remember, i spent a lot of time using the trash can!  Looking forward to Thurs "
14392,804391,0,janakatarina,http://twitpic.com/2y7g2 - With my mom and cousin Guia. 
14393,804392,0,sexytishytashy,is just about to do some uni work...need energyyyyyy   woop
14394,804393,0,metalfrog,http://download.live.com/?sku=messenger It comes in the live bundle of apps. 
14395,804394,1,_radioactivity,Great  ? http://blip.fm/~3xaax
14396,804395,1,nattybug,a day of laundry and housework - oh joy! Hope you have a great day  xx
14397,804396,1,agileguy,"@JoHoHo No problem, Sir! Have fun "
14398,804397,1,mweb1,"aesthetically the G1 is an unenchanting organicaly  shaped dull piece of black plastic, its when you turn it on that the fun starts "
14399,804398,0,rushcomhouse,webdotwizards night at the rushworth community house - webdotwiz is here early 
14400,804399,0,101ofawolf,@Thehodge Depends if you add 'because the salary is laughable' after it... 
14401,804400,0,michau,@jhybe Thx. 
14402,804401,1,cara_luv,"Next time i won't be all enjoyed for a Bill or all TH audio message... Still cutie voice... But no news  Anyway, thanks for trying LOL"
14403,804402,1,gaelle344,"@JoeMcintyre Now you have to ask Danny and jordan, and all tweeters will be happy "
14404,804403,0,Kevin_Lately,@Mindwater I like a coke now and then;  but the flavored ones suck. If I want a flavor in my coke it will be Rum with a slice of lime. 
14405,804404,0,ragulan1984,@nirosh31 u mean Twitter Sri Lanka? eg- twitter.lk ?      
14406,804405,0,Oml3t,"#heyxboxlive Probably need to sleep, got college classes to go to tomorrow. Goodnight Xbox Live and all the folks at Microsoft! "
14407,804406,1,teezyt1,"@mic_barber www.youtube.com/Titomi15..WATCH THE VIDEOS,COMMENT&amp;SUSCRIBE!!  &amp; FOLLOW me , Cheers x"
14408,804407,0,jencorbett,@lewisbostock it is now at the VIADUCT ok 
14409,804408,1,giordanobc,"Great meeting about how to integrate existing social networks into a stand-alone game world,and viceversa.You'll see cool stuff from us "
14410,804409,1,zackmann,@chrismoody When You have a podcast that promotes podcasts that might happen 
14411,804410,0,rocell,is downloading themes for her phone.  http://plurk.com/p/n0q72
14412,804411,0,Sierra07,@lwmedium  ? I need a box of tissues every show ? Luv it 
14413,804412,0,imcute519,@bubbly84 yay us!!! 
14414,804413,0,marywinsteadfan,@selenagomez  Was I disturbing the last time I chatted with u in YM?? my YM is corinamarie0403 
14415,804414,1,MissxMarisa,@Tsarnick Heck yeah! Bullets is a reeeal oldie but goodie 
14416,804415,1,dorzki,"cleaning the room for passover, after a full day without internet i'm feeling now at home "
14417,804416,0,Wordridden,"@yandle Aww, I wish I'd been looking out the window - or on the balcony doing something silly. "
14418,804417,0,SarahLouRomance,just got back from the hairdressers 
14419,804418,1,kevatkinson,@angelastyles Oh i can guess who started it lol. Yeah i'm good thx. Hope you have a good day 
14420,804419,0,GaryFoster,@NurseMott You must think of alternative topics to post on Twitter from Facebook. I'm shocked at your lack of effort for a new Twitterer 
14421,804420,1,galooph,Happy Birthday @daveverwer of the interwebs 
14422,804421,1,Luggy7,@Jlo1978 Errrr no not quite. Wasnt feeling that good lol  But never fear I will be there 2moro 
14423,804422,0,_DerekGee,this weekend was pretty interesting... got lost for 2 hours/got my lip re-done/spent the night at Melina's 
14424,804423,1,kimberley_,HAS A NEW IKEA CATALOGUE THIS IS EXCITING!   
14425,804424,1,tashaisastupid,feel like saying what he previously said to me but I's not a beeeeeeeyatch.  HAR HAR.
14426,804425,1,sparky_adrian1,@bruisesonguitar sweet. Will email you a shitload of awesome McShep recs asap. 
14427,804426,0,V_Simmons,Goodnight World  ... ...
14428,804427,0,andruspurde,"The last squeeze - unsubscribed from www.imediaconnection.com newsletter, landing page had a full page banner ad "
14429,804428,1,NathanaelB,@franksting Probably not - but it's a good excuse to whack an extra 10% on your price 
14430,804429,0,carriee93,@rebeccaclark omg i cry every time too! the first time i saw it i literally had tears running down my face. how embarrassing 
14431,804430,0,1sweetpea87,@MavisFipp I will take a look now 
14432,804431,1,shumarani,"@amyknapp shipping doesn't sound fun, but try to enjoy it "
14433,804432,1,jangelo,"@alcarcalimo Nope, their accent and manner of speaking sounded like it! "
14434,804433,1,rileysound,Volvic Apfel ... Mein Top fav @ the moment 
14435,804434,1,teezyt1,"@MzDAViS www.youtube.com/Titomi15..WATCH THE VIDEOS,COMMENT&amp;SUSCRIBE!!  &amp; FOLLOW me , Cheers x"
14436,804435,1,MzTastee,"brrrr.... I'm so cold, but I love it "
14437,804436,0,shannanstedman,now thick as theives is playing 
14438,804437,0,willadam,@amyknapp thankfully.... *long may it last* 
14439,804438,0,widescreenxp,@stugreenham I use the TV Plus app and it works 
14440,804439,1,foilly,@frumousme yeah there are so many of us angry feeters  Tim's THAT good lol... I have been good I go on I  just havent posted for a while
14441,804440,0,velofille,"@macaronique hehe, you got till the end of week "
14442,804441,0,piersroberts,@simon_elliott that's put me in the mood for a barbecue 
14443,804442,1,StDAY,"@andydavis Aw! Sounds like you need a hug... Um, that came out creepier than I'd planned. Sorry for the loneliness! Sleep well! "
14444,804443,1,jamieharrop,@cravenjade That sounds like a step in the right direction. Keep us posted on how it goes. 
14445,804444,1,micamonkey,@sivasothi yes he asked and i sent him already. Few days ago 
14446,804445,1,Mcnewhammer,enjoyed reading about Elisabeth Lahr in Bergens Tidende this morning  Beautiful.
14447,804446,1,shesalady,"@AbbyJeanne hahaha @ALPHABETlQUE made it much more entertaining, ryan just had a big grin on his face, and i watched through my fingers "
14448,804447,0,_mel_,"@jenius go the cookie option!  also, fyi - hugh jackman is on twitter: @RealHughJackman"
14449,804448,0,SexySubKaylee,@michaelgrainger She speaks very highly of you as well. Twitter is never bad for business! 
14450,804449,0,Affierazer,Hallo tweetfriends....its now in germany 11:08 in the morning 
14451,804450,0,olliandlime,Busy busy day! Bathroom is progressing well though 
14452,804451,1,lil_ms_minty,@SiNiSTeRDRaVeN oh so that's what u'll miss! Hehe! Can u say Alcoholic? LOL! 
14453,804452,1,vixin_yo,my cat is happy so she's drooling from 3 places of her mouth. I love felix 
14454,804453,0,nicolethesilly,gettin off the internet... gonna finish my hair 
14455,804454,1,ChoChoMojo,@smeykunz We can all have a fun ladies night! Anyone can join! 
14456,804455,0,cavorting,@willcarling How's the ski jumping going? Have you beat the missus yet? 
14457,804456,1,friedclyde,@Bhavika looks like u found all the beer 
